sha	scope	path_or_hunk	decision	reason	target_batch
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/ClothArmor.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/curses/AntiEntropy.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/curses/Bulk.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/curses/Corrosion.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/curses/Displacement.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/curses/Metabolism.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/curses/Multiplicity.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/curses/Overgrowth.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/curses/Stench.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/DuelistArmor.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Affection.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/AntiMagic.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Brimstone.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Camouflage.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Entanglement.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Flow.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Obfuscation.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Potential.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Repulsion.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Stone.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Swiftness.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Thorns.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/Viscosity.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/HuntressArmor.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/LeatherArmor.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/MageArmor.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/MailArmor.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/PlateArmor.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/RogueArmor.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/ScaleArmor.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/WarriorArmor.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/AlchemistsToolkit.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/Artifact.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/CapeOfThorns.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/ChaliceOfBlood.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/CloakOfShadows.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/DriedRose.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/EtherealChains.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/HornOfPlenty.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/LloydsBeacon.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/MasterThievesArmband.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/SandalsOfNature.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/TalismanOfForesight.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/TimekeepersHourglass.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/UnstableSpellbook.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bags/Bag.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bags/MagicalHolster.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bags/PotionBandolier.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bags/ScrollHolder.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bags/VelvetPouch.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bombs/ArcaneBomb.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bombs/Bomb.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bombs/Firebomb.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bombs/Flashbang.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bombs/FrostBomb.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bombs/HolyBomb.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bombs/Noisemaker.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bombs/RegrowthBomb.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bombs/ShockBomb.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bombs/ShrapnelBomb.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bombs/WoollyBomb.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/BrokenSeal.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Dewdrop.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/EnergyCrystal.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/EquipableItem.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/food/Berry.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/food/ChargrilledMeat.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/food/Food.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/food/FrozenCarpaccio.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/food/MeatPie.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/food/MysteryMeat.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/food/Pasty.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/food/PhantomMeat.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/food/SmallRation.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/food/StewedMeat.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Generator.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Gold.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Heap.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Honeypot.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Item.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/ItemStatusHandler.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/journal/AlchemyPage.java	slice2	reviewed: override -	slice2-feature
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/journal/DocumentPage.java	slice2	reviewed: override -	slice2-feature
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/journal/Guidebook.java	slice2	reviewed: override -	slice2-feature
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/journal/GuidePage.java	slice2	reviewed: override -	slice2-feature
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/journal/RegionLorePage.java	slice2	reviewed: override -	slice2-feature
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/keys/CrystalKey.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/keys/GoldenKey.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/keys/IronKey.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/keys/Key.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/keys/SkeletonKey.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/KindofMisc.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/KindOfWeapon.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/KingsCrown.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/LiquidMetal.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/LostBackpack.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/potions/AlchemicalCatalyst.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/potions/brews/BlizzardBrew.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/potions/brews/Brew.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/potions/brews/CausticBrew.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/potions/brews/InfernalBrew.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/potions/brews/ShockingBrew.java	slice1	reviewed: override -	cold-code
eec247990319748ad49e29e7540b40623e6e6bb3	path	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/potions/elixirs/Elixir.java	slice1	reviewed: override -	cold-code
