sha	release_band	subject	touched_paths	provisional_category
1c3b420f2edac1a6cf52f88a04458993e28de76c	v2.1.4..v2.2.1	v2.2.0: opened up new blacksmith quest as it is now fully playable	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Blacksmith.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/BlacksmithRoom.java	general
069f2fdbc2ade2b270d2af25c16753108c87f8ab	v2.1.4..v2.2.1	v2.2.0: lots more crystal enemy mechanics implementation	core/src/main/assets/messages/actors/actors.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Hero.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalWisp.java	hotspot
3eec9c8d6e374f0251494f886af5244174de48cd	v2.1.4..v2.2.1	v2.2.0: implemented VFX, text, and some boss tweaks to the crystal quest	core/src/main/assets/messages/actors/actors.properties;core/src/main/assets/messages/levels/levels.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java	general
2e90a74b7de0fe999e180b5fc2edab166897ddd5	v2.1.4..v2.2.1	v2.2.0: removed old boss health bar automatic bleeding behaviour	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/BossHealthBar.java	general
cbbfaf2cd2eeba88fb73df72b38b138cdef4a884	v2.1.4..v2.2.1	v2.2.0: some more levelgen improvements to giant crystal mine rooms	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineGiantRoom.java	general
5c59b3e77764d783729acd4202302ed63e115096	v2.1.4..v2.2.1	v2.2.0: substantially improved mining level gold generation	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/painters/MiningLevelPainter.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/painters/RegularPainter.java	general
fac4c585157b739b787a1cbe53cbe00d3ff43968	v2.1.4..v2.2.1	v2.2.0: added aggroing behaviour when crystal spire is attacked	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java	general
6dcb16f70a837f808bcc3c8593628caae0d4bdd6	v2.1.4..v2.2.1	v2.2.0: numerous improvements to mining/crystal quest cave generation	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/MiningLevel.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineEntrance.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineGiantRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineLargeRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineSmallRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/CrystalGuardianSprite.java	hotspot
02bcd233785f39ba4b4b545e30357c370cd3b4e9	v2.1.4..v2.2.1	v2.2.0: added some null safety checks to quest music playback	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Elemental.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Ghost.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Wandmaker.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/quest/CorpseDust.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/PrisonLevel.java	hotspot
a4db73be1aea88ce4219f1aa310c150b9f65afb1	v2.1.4..v2.2.1	v2.2.0: more crystal enemy impl	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalWisp.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/CrystalGuardianSprite.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/CrystalWispSprite.java	general
c03acdc30fdd07720df4cb7135c3bf2a7ce9211a	v2.1.4..v2.2.1	v2.2.0: fixed cases where default keybinds could override custom ones	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/SPDAction.java	general
ab67766c66e1423f7c414eda1eb1a9751836c7cd	v2.1.4..v2.2.1	v2.2.0: fixed horn of plenty sometimes having the wrong item sprite	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/HornOfPlenty.java	general
6827da804d2f9be45b672f65ab86fa226713dd92	v2.1.4..v2.2.1	v2.2.0: implemented a bunch of functionality for the crystal spire	core/src/main/assets/sprites/crystal_spire.png;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Blacksmith.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/effects/Splash.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/CrystalSpireSprite.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/SpawnerSprite.java	assets
e45206016a33c0a1c6a8cdc1dfa6fc60402d1815	v2.1.4..v2.2.1	v2.2.0: added a new tile type that matches empty but cannot be modified	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/Level.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MassGraveRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineGiantRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/RitualSiteRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/Terrain.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/tiles/DungeonTileSheet.java	hotspot
f2d0a821fbe45f493f6b0e201780ad23e20e29fa	v2.1.4..v2.2.1	v2.2.0: mobs now spend a tick if they trigger escape logic	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Mob.java	general
4c86cba1cf29669f11a823914ef228e3624d08d3	v2.1.4..v2.2.1	v2.2.0: early incomplete implementations for crystal enemies	core/src/main/assets/messages/actors/actors.properties;core/src/main/assets/sprites/crystal_guardian.png;core/src/main/assets/sprites/crystal_spire.png;core/src/main/assets/sprites/crystal_wisp.png;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/Char.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalWisp.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Assets.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Dungeon.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/MiningLevel.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineGiantRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineLargeRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/CrystalGuardianSprite.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/CrystalSpireSprite.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/CrystalWispSprite.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/AttackIndicator.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndInfoMob.java	assets
6c4c4be6f6f6548fdf84fbdc3898076f77e29b83	v2.1.4..v2.2.1	v2.2.0: fixed crashes with text input and controllers	SPD-classes/src/main/java/com/watabou/input/ControllerHandler.java	general
b26b943eeeafbde0d3170eacaae7ec317d8e3e44	v2.1.4..v2.2.1	v2.2.0: updated translations, version, and changelog for BETA-0.5	build.gradle;core/src/main/assets/messages/actors/actors_be.properties;core/src/main/assets/messages/actors/actors_cs.properties;core/src/main/assets/messages/actors/actors_de.properties;core/src/main/assets/messages/actors/actors_el.properties;core/src/main/assets/messages/actors/actors_es.properties;core/src/main/assets/messages/actors/actors_fr.properties;core/src/main/assets/messages/actors/actors_hu.properties;core/src/main/assets/messages/actors/actors_in.properties;core/src/main/assets/messages/actors/actors_it.properties;core/src/main/assets/messages/actors/actors_ja.properties;core/src/main/assets/messages/actors/actors_ko.properties;core/src/main/assets/messages/actors/actors_nl.properties;core/src/main/assets/messages/actors/actors_pl.properties;core/src/main/assets/messages/actors/actors_pt.properties;core/src/main/assets/messages/actors/actors_ru.properties;core/src/main/assets/messages/actors/actors_tr.properties;core/src/main/assets/messages/actors/actors_uk.properties;core/src/main/assets/messages/actors/actors_vi.properties;core/src/main/assets/messages/actors/actors_zh.properties;core/src/main/assets/messages/items/items_be.properties;core/src/main/assets/messages/items/items_cs.properties;core/src/main/assets/messages/items/items_de.properties;core/src/main/assets/messages/items/items_el.properties;core/src/main/assets/messages/items/items_es.properties;core/src/main/assets/messages/items/items_fr.properties;core/src/main/assets/messages/items/items_hu.properties;core/src/main/assets/messages/items/items_in.properties;core/src/main/assets/messages/items/items_it.properties;core/src/main/assets/messages/items/items_ja.properties;core/src/main/assets/messages/items/items_ko.properties;core/src/main/assets/messages/items/items_nl.properties;core/src/main/assets/messages/items/items_pl.properties;core/src/main/assets/messages/items/items_pt.properties;core/src/main/assets/messages/items/items_ru.properties;core/src/main/assets/messages/items/items_tr.properties;core/src/main/assets/messages/items/items_uk.properties;core/src/main/assets/messages/items/items_vi.properties;core/src/main/assets/messages/items/items_zh.properties;core/src/main/assets/messages/journal/journal_uk.properties;core/src/main/assets/messages/levels/levels_be.properties;core/src/main/assets/messages/levels/levels_el.properties;core/src/main/assets/messages/levels/levels_ja.properties;core/src/main/assets/messages/levels/levels_ru.properties;core/src/main/assets/messages/levels/levels_vi.properties;core/src/main/assets/messages/misc/misc_be.properties;core/src/main/assets/messages/misc/misc_cs.properties;core/src/main/assets/messages/misc/misc_el.properties;core/src/main/assets/messages/misc/misc_fr.properties;core/src/main/assets/messages/misc/misc_hu.properties;core/src/main/assets/messages/misc/misc_in.properties;core/src/main/assets/messages/misc/misc_it.properties;core/src/main/assets/messages/misc/misc_pl.properties;core/src/main/assets/messages/misc/misc_pt.properties;core/src/main/assets/messages/misc/misc_vi.properties;core/src/main/assets/messages/plants/plants_ja.properties;core/src/main/assets/messages/ui/ui_cs.properties;core/src/main/assets/messages/ui/ui_ko.properties;core/src/main/assets/messages/ui/ui_pl.properties;core/src/main/assets/messages/ui/ui_pt.properties;core/src/main/assets/messages/ui/ui_ru.properties;core/src/main/assets/messages/windows/windows_be.properties;core/src/main/assets/messages/windows/windows_el.properties;core/src/main/assets/messages/windows/windows_es.properties;core/src/main/assets/messages/windows/windows_ja.properties;core/src/main/assets/messages/windows/windows_ru.properties;core/src/main/assets/messages/windows/windows_uk.properties;core/src/main/assets/messages/windows/windows_vi.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	slice2-candidate
9c7b78fd3e81aab0fbbed23fb26071d0121a2248	v2.1.4..v2.2.1	v2.2.0: fixed yog fists not granting an regen time	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/YogFist.java	general
aafd7f445de5b411b7acfd7dadf2664025a2cadb	v2.1.4..v2.2.1	v2.2.0: fixed tag layout being called from the actor thread	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/GameScene.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/Tag.java	general
613ee447d42e5d36ec1de0f2309aff49a9c0d6d6	v2.1.4..v2.2.1	v2.2.0: fixed living earth not working when aimed at guardian	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfLivingEarth.java	general
e66cbaccb505b9256669fbe5044967acaa465499	v2.1.4..v2.2.1	v2.2.0: fixed rot heart rarely having no space to spread gas	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/RotGardenRoom.java	general
d650f9b7205c4b9e5e1fa5b0001662dbfd920f0a	v2.1.4..v2.2.1	v2.2.0: fixed tengu rarely throwing two bombs at the same tile	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Tengu.java	general
5e59891249607c8c9cbd74b4be82eea90b9f6535	v2.1.4..v2.2.1	v2.2.0: fixed ring on-ID text being inconsistent with other equipment	core/src/main/assets/messages/items/items.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/Ring.java	general
64d6c84f970f0253dfe9a0464136aec32b8c4b60	v2.1.4..v2.2.1	v2.2.0: slightly adjusted ring of furor stats so it hits 100% at +7	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/RingOfFuror.java	general
9c11e1549b0955bc04e46efdb3258d6201a93196	v2.1.4..v2.2.1	v2.2.0: added some early level painting for crystal quest variant	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Blacksmith.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/painters/MiningLevelPainter.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineEntrance.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineGiantRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineLargeRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineSecretRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineSmallRoom.java	general
41d79f2ea4defbd58aede9484de486d9a3492b10	v2.1.4..v2.2.1	v2.2.0: enabled hunger mechanics in the new mining area	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Hunger.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Regeneration.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Hero.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/MiningLevel.java	hotspot
5a1d6e5d91ba249c53895592bfb6038afc4a0898	v2.1.4..v2.2.1	v2.2.0: traps now use depth if they're levelgen, scaling depth otherwise	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/ConfusionTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/CorrosionTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/DisintegrationTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/FlashingTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/GeyserTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/GrippingTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/GuardianTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/PoisonDartTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/RockfallTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/ToxicTrap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/Trap.java	general
e975ac1cd88a77b45e596f7b239e3df5fc6403be	v2.1.4..v2.2.1	v2.2.0: fixed mimics rarely not being set as hostile before dieing	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Mimic.java	general
5f8a97b75dfc182dfa2e7f0d46af6ca4574eae0e	v2.1.4..v2.2.1	v2.2.0: reverted recycle spell using exact scroll of transmute logic	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/spells/Recycle.java	general
b2c075d6b9a1681eab24e1daca0b0540fa301365	v2.1.4..v2.2.1	v2.2.0: prismatic images are now considered active at 0 HP	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/PrismaticImage.java	general
