sha	review_kind	status	decision	target_batch	path_overrides	reason
33b065e69c56bf911c6b6a1255f8e7476e01bef0	frontier-required	approved	mixed	frontier-mixed	-	Reviewed every following partition row and the immutable diff for 'v2.2.0: reworked all of the T2 potion & scroll talents'; paths fully cover the diff and correctly preserve Slice 1 while deferring marked iOS or upstream-doc content.
d2b8bc5dab96a4e01fafd433ae9933c7093ea652	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: the DM-300 fight now have a guaranteed safe path to each pylon' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
0116fdbf57271ba643d9842c782988b8f114f103	sample	approved	slice1	cold-code	-	Deterministic lexicographic sample from cold-code; immutable diff 'v2.2.0: ghost and wandmaker dialogues now use ItemButton' is Slice 1 support with no named Slice 2 feature, iOS work, or upstream-only documentation.
caaa820038b09fb9e6735f1e476beb2a4c0d16dd	frontier-required	approved	slice1	hotspot-char	-	Immutable diff 'v2.2.0: added various safety checks to prevent rare crash errors' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-char with no named Slice 2 feature, iOS work, or upstream-only documentation.
4be8b8b65887e11f07e48cb15d17119303aa8a83	frontier-required	approved	slice1	hotspot-hero,hotspot-level	-	Immutable diff 'v2.2.0: refactored code that triggers on level transition' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-hero,hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
2931951e8984d19b3036f828150dbeab36c9d0e4	frontier-required	approved	slice1	hotspot-hero	-	Immutable diff 'v2.2.0: added a bunch of structuring for the blacksmith quest' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-hero with no named Slice 2 feature, iOS work, or upstream-only documentation.
345ddffd1bac242a6e9c76f45340ab77c1294ea1	frontier-required	approved	slice1	hotspot-actor,hotspot-level	-	Immutable diff 'v2.2.0: removed usages of negative values in Actor.addDelayed' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-actor,hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
7b6fed2acf930dfc17d4e56b7be415360b85d838	frontier-required	approved	slice1	build-review	-	Immutable diff 'v2.2.0: updated android build tools' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in build-review with no named Slice 2 feature, iOS work, or upstream-only documentation.
d1bc612d46cb22e6dcd1e7f8b9e1dec144699799	frontier-required	approved	slice1	hotspot-hero	-	Immutable diff 'v2.2.0: added basic logic for quest scoring and a reward placeholder' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-hero with no named Slice 2 feature, iOS work, or upstream-only documentation.
987053121dc2210c3646fe80bbbe7bcf51d9021b	frontier-required	approved	slice1	hotspot-hero	-	Immutable diff 'v2.2.0: early impl for blacksmith quest granting' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-hero with no named Slice 2 feature, iOS work, or upstream-only documentation.
c09f28ea30495b738ac9ee86c5edf017386558a9	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: implemented a bunch of baseline logic for the mining area' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
4c648b460a0fcbf00ea6ffd6a453139965f4b160	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: added a proper entrance room for the blacksmith quest area' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
054ffbc21b80d09301a387e75673cb129c2ebf3d	sample	approved	slice1	cold-code	-	Deterministic lexicographic sample from cold-code; immutable diff 'v2.2.0: re-added grass in terrain features (forgot about custom visuals)' is Slice 1 support with no named Slice 2 feature, iOS work, or upstream-only documentation.
0098ce2343ff302a74f32511ede4322cdc45943f	frontier-required	approved	slice1	hotspot-hero,hotspot-level	-	Immutable diff 'v2.2.0: added some new terrain types for blacksmith quest' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-hero,hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
fd0f4ce77ae1946af0ebf392498acf8406714507	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: added a new custom decoration tile type (replaces signs)' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
6e5687e58086c9b592e39ade4cc4edc4b17f8cf3	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: restructured terrain assets to make more free space' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
8f741edbc91d1c476f36e04a84cb58b1b63cce7d	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: further improved clarity of gold in stitched wall tiles' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
0b754e96261e6270abe3230d0f67f3a8b8cefc0d	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: gold in the mining level now twinkles above wall overhang' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
7127f31095466e1911166eabcc303a5a43103f87	frontier-required	approved	excluded	excluded-ios	-	Immutable diff 'v2.2.0: attempted to improve some aspects of iOS crash reporting' is confined to excluded-ios content and correctly remains outside Slice 1.
ae9b93511002be43302ea918cd412b30712415f6	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: fixed mining levels creating custom tile visuals multiple times' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
e5e3503cfa43b8f2766167557fdc26a08b2c0c8d	frontier-required	approved	slice1	build-review	-	Immutable diff 'v2.2.0: fixed copyAndroidNatives causing errors with project cleaning' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in build-review with no named Slice 2 feature, iOS work, or upstream-only documentation.
b90bd6c735e8a880fea20694af235e324f99d606	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: fixed recent quest changes causing sewer levels to skip mob spawning' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
dbb1e8b14dd6d23a2d92dc1976c80d8e5abeb785	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: made a bunch of WIP improvements to mining level layout' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
91387bfe783a1d3e73f0154386abac36dac341c0	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: standardized code for how quest NPCs are spawned' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
d8e11473f924ba4af8b4a237791c142eb52fa5cf	frontier-required	approved	slice1	platform-review	-	Immutable diff 'v2.2.0: fixed an incorrect check in desktop exception handler' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in platform-review with no named Slice 2 feature, iOS work, or upstream-only documentation.
8abc3699d5d961ff81947d9c23696d9bd862a5c9	frontier-required	approved	slice1	hotspot-dungeon	-	Immutable diff 'v2.2.0: overhauled retreating enemy AI' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-dungeon with no named Slice 2 feature, iOS work, or upstream-only documentation.
c9eb216d203cb889095b12ba68b7282e45544382	frontier-required	approved	slice1	hotspot-char,hotspot-dungeon,hotspot-level	-	Immutable diff 'v2.2.0: moved BArray into the SPD-classes module' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-char,hotspot-dungeon,hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
4bbd69a47068d25ea5f3782a575f78f9fe09c541	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: the sad ghost now spawns and stays at the level exit' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
d6fa0b82dddaf09295a009a6f08e3a2b958d3733	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: added a basic first gold generator for mining levels' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
aec4b0089c731ac6102fcdbdd1cac6440b8c00e9	frontier-required	override	slice1	frontier-mixed	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/WelcomeScene.java=slice1	The WelcomeScene hunk is functional tutorial-state handling paired with HeroSelectScene, not upstream release documentation; both hunks are required together for the Slice 1 behavior fix.
66c62f208180a204d3ca5dd872f386191036733c	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.2.0: improved border visuals for mining level' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
d39ecceaef123ae751815aadafa062086a2b26b8	frontier-required	approved	mixed	frontier-mixed	-	Reviewed all 2 following partition rows and the immutable diff for 'v2.2.0: updated version definitions in ShatteredPixelDungeon.java'; paths fully cover the diff and correctly preserve Slice 1 while deferring marked feature, iOS, or upstream-doc content.
13ba94252ad2fc9cbaeba7630b693964a6c754f7	frontier-required	approved	excluded	excluded-upstream-docs	-	Immutable diff 'v2.2.0: dev commentary for v1.1.0' is confined to excluded-upstream-docs content and correctly remains outside Slice 1.
a98a92dfbbf4793b64a81d1c3dcf49f1517de5bd	frontier-required	approved	excluded	excluded-upstream-docs	-	Immutable diff 'v2.2.0: condensed v2.1's changelog' is confined to excluded-upstream-docs content and correctly remains outside Slice 1.
53b4cf297e74a8a62a6b13b91dd173364e24ed9f	frontier-required	override	excluded	platform-review	-	Immutable diff removes instant-app install APIs across UpdateService and core prompts; importing it would replace CPDU marketplace/update-service behavior and is outside Slice 1.
9ba42fda5d86169f2e77b759538c231bd31f3f55	frontier-required	override	mixed	frontier-mixed	build.gradle=excluded	Immutable diff combines useful translations or migration support with upstream release identity; exclude the build.gradle version hunk and any WelcomeScene release-message hunk while preserving Slice 1 content and existing feature partitions.
8a4a1b27574784dd3c7a46e30a059e75afb37348	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.1.4: fixed mining level not properly setting its music' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
19d24f8660ae5e77ae6862c78be9e5b68d9d8727	frontier-required	approved	excluded	excluded-upstream-docs	-	Immutable diff 'v2.1.4: condensed changelog for v2.0' is confined to excluded-upstream-docs content and correctly remains outside Slice 1.
3d01bc8c2e57a27d1315d21274f64850039594e4	frontier-required	approved	mixed	frontier-mixed	-	Reviewed all 7 following partition rows and the immutable diff for 'v2.1.4: fixed a few caess of game effects not accounting for branches'; paths fully cover the diff and correctly preserve Slice 1 while deferring marked feature, iOS, or upstream-doc content.
8c4a8acae51ce11e9072f6de8f6b2e4fff5ce94a	frontier-required	approved	mixed	frontier-mixed	-	Reviewed all 3 following partition rows and the immutable diff for 'v2.1.4: fixed tilemap changes messing with some static visuals'; paths fully cover the diff and correctly preserve Slice 1 while deferring marked feature, iOS, or upstream-doc content.
56682a28ec8b0026a5fd39b6bc246517aec39aca	frontier-required	approved	slice1	hotspot-level	-	Immutable diff 'v2.1.4: added a couple custom visuals to the blacksmith quest area' is a Slice 1 engine, tuning, build-compatibility, or runtime fix in hotspot-level with no named Slice 2 feature, iOS work, or upstream-only documentation.
